,video_id,channelTitle,title,description,tags,publishedAt,viewCount,likeCount,favouriteCount,commentCount,duration,definition,caption,Time
141,wOidlNVPPqI,GG GAMING,THODA LEFT RIGHT HOGAYA HAI DOSTO! l PETER PATIL IN #tlrp  #tlrpremap #facecam,"You Can Support the stream with Appreciation :
 Phonepe/Gpay : 7506697036 / GGGAMING@KOTAK
_________________________

Starting Music : 

_________________________
About-:
Hey everyone this is GG here. Will be streaming everyday on this channel for every streaming update and many more do subscribe to our channel and also dont forget to select bell icon on all.

_________________________

Social Media:-
Instagram: https://www.instagram.com/ll_gauraavvv_1871_ll/
Facebook:
_________________________
Pc Specs:-

ryzen 3600
zotac 1660 super
16gb ram
a320 asus
ant esports 511mt cabinet
_________________________

#pcgamer 
#gamer 
#gggaming 
#gta5 
#roleplay","['shreeman legend', 'shreeman legend live', 'shreeman legend funny', 'shreeman legend reaction', 'tlrp', 'backfire studio', 'shreeman legend comedy', 'panda', 'india', 'hindi', 'solo', 'pubg mobile gameplay', 'pubg mobile panda', 'pubg mobile hindi', 'pubg mobile eng', 'pubgm gameplay', 'best settings', 'pubg mobile settings', 'pubg mobile best weapon', 'scout', 'gta 5', 'roleplay', 'grand theft auto v', 'impact', 'legacy', 'pubg pc lite', 'pc pubg', 'pubg pc', 'trading', 'gtav5', 'live', 'gtav', 'htrp', 'htrp live', 'rooter']",2022-11-19,4437,415.0,,1,PT11H55M,hd,false,22:41:44
142,g928ZPeBooQ,GG GAMING,WE ARE BACK! #tlrp  #tlrpremap #facecam,"You Can Support the stream with Appreciation :
 Phonepe/Gpay : 7506697036 / GGGAMING@KOTAK
_________________________
Starting Music :
_________________________
About-:
Hey everyone this is GG here. Will be streaming everyday on this channel for every streaming update and many more do subscribe to our channel and also dont forget to select bell icon on all.
_________________________
Social Media:-
Instagram: https://www.instagram.com/ll_gauraavvv_1871_ll/
________________________
Pc Specs:-
ryzen 3600
zotac 1660 super
16gb ram
a320 asus
ant esports 511mt cabinet
_________________________
#pcgamer 
#gamer 
#gggaming 
#gta5 
#roleplay","['shreeman legend', 'shreeman legend live', 'shreeman legend funny', 'shreeman legend reaction', 'tlrp', 'backfire studio', 'shreeman legend comedy', 'panda', 'india', 'hindi', 'solo', 'pubg mobile gameplay', 'pubg mobile panda', 'pubg mobile hindi', 'pubg mobile eng', 'pubgm gameplay', 'best settings', 'pubg mobile settings', 'pubg mobile best weapon', 'scout', 'gta 5', 'roleplay', 'grand theft auto v', 'impact', 'legacy', 'pubg pc lite', 'pc pubg', 'pubg pc', 'trading', 'gtav5', 'live', 'gtav', 'htrp', 'htrp live', 'rooter']",2022-11-18,1468,208.0,,0,PT3H20M45S,hd,false,20:17:55
143,q2i510p6gZg,GG GAMING,FINALLY OUR CHANNEL GOT MONETIZED!! #tlrp  #tlrpremap #facecam,"You Can Support the stream with Appreciation :
 Phonepe/Gpay : 7506697036 / GGGAMING@KOTAK
_________________________
Starting Music :
_________________________
About-:
Hey everyone this is GG here. Will be streaming everyday on this channel for every streaming update and many more do subscribe to our channel and also dont forget to select bell icon on all.
_________________________
Social Media:-
Instagram: https://www.instagram.com/ll_gauraavvv_1871_ll/
________________________
Pc Specs:-
ryzen 3600
zotac 1660 super
16gb ram
a320 asus
ant esports 511mt cabinet
_________________________
#pcgamer 
#gamer 
#gggaming 
#gta5 
#roleplay","['shreeman legend', 'shreeman legend live', 'shreeman legend funny', 'shreeman legend reaction', 'tlrp', 'backfire studio', 'shreeman legend comedy', 'panda', 'india', 'hindi', 'solo', 'pubg mobile gameplay', 'pubg mobile panda', 'pubg mobile hindi', 'pubg mobile eng', 'pubgm gameplay', 'best settings', 'pubg mobile settings', 'pubg mobile best weapon', 'scout', 'gta 5', 'roleplay', 'grand theft auto v', 'impact', 'legacy', 'pubg pc lite', 'pc pubg', 'pubg pc', 'trading', 'gtav5', 'live', 'gtav', 'htrp', 'htrp live', 'rooter']",2022-11-18,4921,513.0,,0,PT11H55M,hd,false,18:43:11
144,j7-7UAWqsNg,GG GAMING,HOUSE ROB KRTE HAI AAO! #tlrp  #tlrpremap #facecam,"You Can Support the stream with Appreciation :
 Phonepe/Gpay : 7506697036 / GGGAMING@KOTAK
_________________________

Starting Music : 

_________________________
About-:
Hey everyone this is GG here. Will be streaming everyday on this channel for every streaming update and many more do subscribe to our channel and also dont forget to select bell icon on all.

_________________________

Social Media:-
Instagram: https://www.instagram.com/ll_gauraavvv_1871_ll/
Facebook:
_________________________
Pc Specs:-

ryzen 3600
zotac 1660 super
16gb ram
a320 asus
ant esports 511mt cabinet
_________________________

#pcgamer 
#gamer 
#gggaming 
#gta5 
#roleplay","['shreeman legend', 'shreeman legend live', 'shreeman legend funny', 'shreeman legend reaction', 'tlrp', 'backfire studio', 'shreeman legend comedy', 'panda', 'india', 'hindi', 'solo', 'pubg mobile gameplay', 'pubg mobile panda', 'pubg mobile hindi', 'pubg mobile eng', 'pubgm gameplay', 'best settings', 'pubg mobile settings', 'pubg mobile best weapon', 'scout', 'gta 5', 'roleplay', 'grand theft auto v', 'impact', 'legacy', 'pubg pc lite', 'pc pubg', 'pubg pc', 'trading', 'gtav5', 'live', 'gtav', 'htrp', 'htrp live', 'rooter']",2022-11-16,1492,202.0,,0,PT5H24M58S,hd,false,23:04:44
145,RCn_fJtqlFo,GG GAMING,MASALA?? l PETER PATIL IN #tlrp  #tlrpremap #facecam,"You Can Support the stream with Appreciation :
 Phonepe/Gpay : 7506697036 / GGGAMING@KOTAK
_________________________

Starting Music : 

_________________________
About-:
Hey everyone this is GG here. Will be streaming everyday on this channel for every streaming update and many more do subscribe to our channel and also dont forget to select bell icon on all.

_________________________

Social Media:-
Instagram: https://www.instagram.com/ll_gauraavvv_1871_ll/
Facebook:
_________________________
Pc Specs:-

ryzen 3600
zotac 1660 super
16gb ram
a320 asus
ant esports 511mt cabinet
_________________________

#pcgamer 
#gamer 
#gggaming 
#gta5 
#roleplay","['shreeman legend', 'shreeman legend live', 'shreeman legend funny', 'shreeman legend reaction', 'tlrp', 'backfire studio', 'shreeman legend comedy', 'panda', 'india', 'hindi', 'solo', 'pubg mobile gameplay', 'pubg mobile panda', 'pubg mobile hindi', 'pubg mobile eng', 'pubgm gameplay', 'best settings', 'pubg mobile settings', 'pubg mobile best weapon', 'scout', 'gta 5', 'roleplay', 'grand theft auto v', 'impact', 'legacy', 'pubg pc lite', 'pc pubg', 'pubg pc', 'trading', 'gtav5', 'live', 'gtav', 'htrp', 'htrp live', 'rooter']",2022-11-15,836,169.0,,0,PT2H56M51S,hd,false,19:36:06
146,VmyZrbczldY,GG GAMING,KYA RAKHU TITLE?? #tlrp #tlrpremap #facecam,"You Can Support the stream with Appreciation :
 Phonepe/Gpay : 7506697036 / GGGAMING@KOTAK
_________________________

Starting Music : 

_________________________
About-:
Hey everyone this is GG here. Will be streaming everyday on this channel for every streaming update and many more do subscribe to our channel and also dont forget to select bell icon on all.

_________________________

Social Media:-
Instagram: https://www.instagram.com/ll_gauraavvv_1871_ll/
Facebook:
_________________________
Pc Specs:-

ryzen 3600
zotac 1660 super
16gb ram
a320 asus
ant esports 511mt cabinet
_________________________

#pcgamer 
#gamer 
#gggaming 
#gta5 
#roleplay","['shreeman legend', 'shreeman legend live', 'shreeman legend funny', 'shreeman legend reaction', 'tlrp', 'backfire studio', 'shreeman legend comedy', 'panda', 'india', 'hindi', 'solo', 'pubg mobile gameplay', 'pubg mobile panda', 'pubg mobile hindi', 'pubg mobile eng', 'pubgm gameplay', 'best settings', 'pubg mobile settings', 'pubg mobile best weapon', 'scout', 'gta 5', 'roleplay', 'grand theft auto v', 'impact', 'legacy', 'pubg pc lite', 'pc pubg', 'pubg pc', 'trading', 'gtav5', 'live', 'gtav', 'htrp', 'htrp live', 'rooter']",2022-11-14,2069,237.0,,0,PT11H52M48S,hd,false,23:20:25
147,NnvXaRiuC58,GG GAMING,JALNEDO JALRI HAI JHALRAAY!! #tlrp  #tlrpremap #facecam,"You Can Support the stream with Appreciation :
 Phonepe/Gpay : 7506697036 / GGGAMING@KOTAK
_________________________

Starting Music : 

_________________________
About-:
Hey everyone this is GG here. Will be streaming everyday on this channel for every streaming update and many more do subscribe to our channel and also dont forget to select bell icon on all.

_________________________

Social Media:-
Instagram: https://www.instagram.com/ll_gauraavvv_1871_ll/
Facebook:
_________________________
Pc Specs:-

ryzen 3600
zotac 1660 super
16gb ram
a320 asus
ant esports 511mt cabinet
_________________________

#pcgamer 
#gamer 
#gggaming 
#gta5 
#roleplay","['shreeman legend', 'shreeman legend live', 'shreeman legend funny', 'shreeman legend reaction', 'tlrp', 'backfire studio', 'shreeman legend comedy', 'panda', 'india', 'hindi', 'solo', 'pubg mobile gameplay', 'pubg mobile panda', 'pubg mobile hindi', 'pubg mobile eng', 'pubgm gameplay', 'best settings', 'pubg mobile settings', 'pubg mobile best weapon', 'scout', 'gta 5', 'roleplay', 'grand theft auto v', 'impact', 'legacy', 'pubg pc lite', 'pc pubg', 'pubg pc', 'trading', 'gtav5', 'live', 'gtav', 'htrp', 'htrp live', 'rooter']",2022-11-13,866,192.0,,0,PT4H52M54S,hd,false,20:44:28
148,qCauWYdpoxk,GG GAMING,GENG GENG / NEW CHARACTER?? #tlrp  #tlrpremap #facecam,"You Can Support the stream with Appreciation :
 Phonepe/Gpay : 7506697036 / GGGAMING@KOTAK
_________________________

Starting Music : 

_________________________
About-:
Hey everyone this is GG here. Will be streaming everyday on this channel for every streaming update and many more do subscribe to our channel and also dont forget to select bell icon on all.

_________________________

Social Media:-
Instagram: https://www.instagram.com/ll_gauraavvv_1871_ll/
Facebook:
_________________________
Pc Specs:-

ryzen 3600
zotac 1660 super
16gb ram
a320 asus
ant esports 511mt cabinet
_________________________

#pcgamer 
#gamer 
#gggaming 
#gta5 
#roleplay","['shreeman legend', 'shreeman legend live', 'shreeman legend funny', 'shreeman legend reaction', 'tlrp', 'backfire studio', 'shreeman legend comedy', 'panda', 'india', 'hindi', 'solo', 'pubg mobile gameplay', 'pubg mobile panda', 'pubg mobile hindi', 'pubg mobile eng', 'pubgm gameplay', 'best settings', 'pubg mobile settings', 'pubg mobile best weapon', 'scout', 'gta 5', 'roleplay', 'grand theft auto v', 'impact', 'legacy', 'pubg pc lite', 'pc pubg', 'pubg pc', 'trading', 'gtav5', 'live', 'gtav', 'htrp', 'htrp live', 'rooter']",2022-11-13,1777,245.0,,0,PT6H12M30S,hd,false,15:24:40
149,agklYEWB5Zw,GG GAMING,S+ TODAY?? l GANG GANG? #tlrp  #tlrpremap #facecam,"You Can Support the stream with Appreciation :
 Phonepe/Gpay : 7506697036 / GGGAMING@KOTAK
_________________________

Starting Music : 

_________________________
About-:
Hey everyone this is GG here. Will be streaming everyday on this channel for every streaming update and many more do subscribe to our channel and also dont forget to select bell icon on all.

_________________________

Social Media:-
Instagram: https://www.instagram.com/ll_gauraavvv_1871_ll/
Facebook:
_________________________
Pc Specs:-

ryzen 3600
zotac 1660 super
16gb ram
a320 asus
ant esports 511mt cabinet
_________________________

#pcgamer 
#gamer 
#gggaming 
#gta5 
#roleplay","['shreeman legend', 'shreeman legend live', 'shreeman legend funny', 'shreeman legend reaction', 'tlrp', 'backfire studio', 'shreeman legend comedy', 'panda', 'india', 'hindi', 'solo', 'pubg mobile gameplay', 'pubg mobile panda', 'pubg mobile hindi', 'pubg mobile eng', 'pubgm gameplay', 'best settings', 'pubg mobile settings', 'pubg mobile best weapon', 'scout', 'gta 5', 'roleplay', 'grand theft auto v', 'impact', 'legacy', 'pubg pc lite', 'pc pubg', 'pubg pc', 'trading', 'gtav5', 'live', 'gtav', 'htrp', 'htrp live', 'rooter']",2022-11-11,2572,305.0,,0,PT4H26M14S,hd,false,19:35:14
150,Uj3tRIpXZr0,GG GAMING,APPA VISHAY KHOL! #tlrp  #tlrpremap #facecam,"You Can Support the stream with Appreciation :
 Phonepe/Gpay : 7506697036 / GGGAMING@KOTAK
_________________________

Starting Music : 

_________________________
About-:
Hey everyone this is GG here. Will be streaming everyday on this channel for every streaming update and many more do subscribe to our channel and also dont forget to select bell icon on all.

_________________________

Social Media:-
Instagram: https://www.instagram.com/ll_gauraavvv_1871_ll/
Facebook:
_________________________
Pc Specs:-

ryzen 3600
zotac 1660 super
16gb ram
a320 asus
ant esports 511mt cabinet
_________________________

#pcgamer 
#gamer 
#gggaming 
#gta5 
#roleplay","['shreeman legend', 'shreeman legend live', 'shreeman legend funny', 'shreeman legend reaction', 'tlrp', 'backfire studio', 'shreeman legend comedy', 'panda', 'india', 'hindi', 'solo', 'pubg mobile gameplay', 'pubg mobile panda', 'pubg mobile hindi', 'pubg mobile eng', 'pubgm gameplay', 'best settings', 'pubg mobile settings', 'pubg mobile best weapon', 'scout', 'gta 5', 'roleplay', 'grand theft auto v', 'impact', 'legacy', 'pubg pc lite', 'pc pubg', 'pubg pc', 'trading', 'gtav5', 'live', 'gtav', 'htrp', 'htrp live', 'rooter']",2022-11-10,2087,327.0,,0,PT4H22M44S,hd,false,21:06:46
151,fRWkkjvBAyA,GG GAMING,KYA PD LAPTOP VAPAS DEGI??? #tlrp  #tlrpremap #facecam,"You Can Support the stream with Appreciation :
 Phonepe/Gpay : 7506697036 / GGGAMING@KOTAK
_________________________

Starting Music : 

_________________________
About-:
Hey everyone this is GG here. Will be streaming everyday on this channel for every streaming update and many more do subscribe to our channel and also dont forget to select bell icon on all.

_________________________

Social Media:-
Instagram: https://www.instagram.com/ll_gauraavvv_1871_ll/
Facebook:
_________________________
Pc Specs:-

ryzen 3600
zotac 1660 super
16gb ram
a320 asus
ant esports 511mt cabinet
_________________________

#pcgamer 
#gamer 
#gggaming 
#gta5 
#roleplay","['shreeman legend', 'shreeman legend live', 'shreeman legend funny', 'shreeman legend reaction', 'tlrp', 'backfire studio', 'shreeman legend comedy', 'panda', 'india', 'hindi', 'solo', 'pubg mobile gameplay', 'pubg mobile panda', 'pubg mobile hindi', 'pubg mobile eng', 'pubgm gameplay', 'best settings', 'pubg mobile settings', 'pubg mobile best weapon', 'scout', 'gta 5', 'roleplay', 'grand theft auto v', 'impact', 'legacy', 'pubg pc lite', 'pc pubg', 'pubg pc', 'trading', 'gtav5', 'live', 'gtav', 'htrp', 'htrp live', 'rooter']",2022-11-09,844,174.0,,0,PT4H58M47S,hd,false,21:10:44
152,e47MM10tP9k,GG GAMING,KYA SEEN?? #tlrp  #tlrpremap #facecam,"You Can Support the stream with Appreciation :
 Phonepe/Gpay : 7506697036 / GGGAMING@KOTAK
_________________________

Starting Music : 

_________________________
About-:
Hey everyone this is GG here. Will be streaming everyday on this channel for every streaming update and many more do subscribe to our channel and also dont forget to select bell icon on all.

_________________________

Social Media:-
Instagram: https://www.instagram.com/ll_gauraavvv_1871_ll/
Facebook:
_________________________
Pc Specs:-

ryzen 3600
zotac 1660 super
16gb ram
a320 asus
ant esports 511mt cabinet
_________________________

#pcgamer 
#gamer 
#gggaming 
#gta5 
#roleplay","['shreeman legend', 'shreeman legend live', 'shreeman legend funny', 'shreeman legend reaction', 'tlrp', 'backfire studio', 'shreeman legend comedy', 'panda', 'india', 'hindi', 'solo', 'pubg mobile gameplay', 'pubg mobile panda', 'pubg mobile hindi', 'pubg mobile eng', 'pubgm gameplay', 'best settings', 'pubg mobile settings', 'pubg mobile best weapon', 'scout', 'gta 5', 'roleplay', 'grand theft auto v', 'impact', 'legacy', 'pubg pc lite', 'pc pubg', 'pubg pc', 'trading', 'gtav5', 'live', 'gtav', 'htrp', 'htrp live', 'rooter']",2022-11-08,1877,231.0,,2,PT5H3M8S,hd,false,21:51:59
153,b78nj54Bm-4,GG GAMING,THE MR.X IS HERE!! #tlrp  #tlrpremap #facecam,"You Can Support the stream with Appreciation :
 Phonepe/Gpay : 7506697036 / GGGAMING@KOTAK
_________________________

Starting Music : 

_________________________
About-:
Hey everyone this is GG here. Will be streaming everyday on this channel for every streaming update and many more do subscribe to our channel and also dont forget to select bell icon on all.

_________________________

Social Media:-
Instagram: https://www.instagram.com/ll_gauraavvv_1871_ll/
Facebook:
_________________________
Pc Specs:-

ryzen 3600
zotac 1660 super
16gb ram
a320 asus
ant esports 511mt cabinet
_________________________

#pcgamer 
#gamer 
#gggaming 
#gta5 
#roleplay","['shreeman legend', 'shreeman legend live', 'shreeman legend funny', 'shreeman legend reaction', 'tlrp', 'backfire studio', 'shreeman legend comedy', 'panda', 'india', 'hindi', 'solo', 'pubg mobile gameplay', 'pubg mobile panda', 'pubg mobile hindi', 'pubg mobile eng', 'pubgm gameplay', 'best settings', 'pubg mobile settings', 'pubg mobile best weapon', 'scout', 'gta 5', 'roleplay', 'grand theft auto v', 'impact', 'legacy', 'pubg pc lite', 'pc pubg', 'pubg pc', 'trading', 'gtav5', 'live', 'gtav', 'htrp', 'htrp live', 'rooter']",2022-11-07,459,97.0,,0,PT5H15M51S,hd,false,20:16:37
154,US8o9yGkFgU,GG GAMING,VALORANT & GTA5RP! #tlrp  #tlrpremap #facecam,"You Can Support the stream with Appreciation :
 Phonepe/Gpay : 7506697036 / GGGAMING@KOTAK
_________________________

Starting Music : 

_________________________
About-:
Hey everyone this is GG here. Will be streaming everyday on this channel for every streaming update and many more do subscribe to our channel and also dont forget to select bell icon on all.

_________________________

Social Media:-
Instagram: https://www.instagram.com/ll_gauraavvv_1871_ll/
Facebook:
_________________________
Pc Specs:-

ryzen 3600
zotac 1660 super
16gb ram
a320 asus
ant esports 511mt cabinet
_________________________

#pcgamer 
#gamer 
#gggaming 
#gta5 
#roleplay","['shreeman legend', 'shreeman legend live', 'shreeman legend funny', 'shreeman legend reaction', 'tlrp', 'backfire studio', 'shreeman legend comedy', 'panda', 'india', 'hindi', 'solo', 'pubg mobile gameplay', 'pubg mobile panda', 'pubg mobile hindi', 'pubg mobile eng', 'pubgm gameplay', 'best settings', 'pubg mobile settings', 'pubg mobile best weapon', 'scout', 'gta 5', 'roleplay', 'grand theft auto v', 'impact', 'legacy', 'pubg pc lite', 'pc pubg', 'pubg pc', 'trading', 'gtav5', 'live', 'gtav', 'htrp', 'htrp live', 'rooter']",2022-11-06,718,112.0,,0,PT7H35M52S,hd,false,21:31:18
155,LojRai_Ap04,GG GAMING,BOOSTING x HOUSE ROBBERY #tlrp  #tlrpremap #facecam,"You Can Support the stream with Appreciation :
 Phonepe/Gpay : 7506697036 / GGGAMING@KOTAK
_________________________

Starting Music : 

_________________________
About-:
Hey everyone this is GG here. Will be streaming everyday on this channel for every streaming update and many more do subscribe to our channel and also dont forget to select bell icon on all.

_________________________

Social Media:-
Instagram: https://www.instagram.com/ll_gauraavvv_1871_ll/
Facebook:
_________________________
Pc Specs:-

ryzen 3600
zotac 1660 super
16gb ram
a320 asus
ant esports 511mt cabinet
_________________________

#pcgamer 
#gamer 
#gggaming 
#gta5 
#roleplay","['shreeman legend', 'shreeman legend live', 'shreeman legend funny', 'shreeman legend reaction', 'tlrp', 'backfire studio', 'shreeman legend comedy', 'panda', 'india', 'hindi', 'solo', 'pubg mobile gameplay', 'pubg mobile panda', 'pubg mobile hindi', 'pubg mobile eng', 'pubgm gameplay', 'best settings', 'pubg mobile settings', 'pubg mobile best weapon', 'scout', 'gta 5', 'roleplay', 'grand theft auto v', 'impact', 'legacy', 'pubg pc lite', 'pc pubg', 'pubg pc', 'trading', 'gtav5', 'live', 'gtav', 'htrp', 'htrp live', 'rooter']",2022-11-04,391,72.0,,0,PT3H52M32S,hd,false,19:51:07
